stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
39.769202,1,10967,-105.017733,,,,Vehicles Travelling East,W 38th Ave & Alcott St,0,10967,10967
39.765555,1,10966,-104.925229,,,,Vehicles Travelling East,35th Ave & Glencoe St,0,10966,10966
39.76566,1,10965,-104.926807,,,,Vehicles Travelling West,35th Ave & Forest St,0,10965,10965
39.765636,1,10963,-104.92986,,,,Vehicles Travelling West,35th Ave & Elm St,0,10963,10963
39.764546,1,10962,-104.960068,,,,Vehicles Travelling West,Bruce Randolph Ave & York St,0,10962,10962
39.764426,1,10961,-104.959264,,,,Vehicles Travelling East,Bruce Randolph Ave & York St,0,10961,10961
39.764556,1,10960,-104.966272,,,,Vehicles Travelling West,Bruce Randolph Ave & Williams St,0,10960,10960
39.769417,1,10969,-105.086316,,,,Vehicles Travelling West,W 38th Ave & Allison St,0,10969,10969
39.769353,1,10968,-105.017101,,,,Vehicles Travelling West,W 38th Ave & Alcott St,0,10968,10968
40.051162,1,25664,-105.250916,,,,Vehicles Travelling West,Jay Rd & Saint Croix St,0,25664,25664
40.051107,1,25665,-105.255257,,,,Vehicles Travelling West,Jay St & 30th St,0,25665,25665
40.049392,1,25666,-105.259204,,,,Vehicles Travelling South,28th St & Jay Rd,0,25666,25666
40.044071,1,25667,-105.2584,,,,Vehicles Travelling North,28th St & Palo Pkwy,0,25667,25667
40.051144,1,25662,-105.236192,,,,Vehicles Travelling West,Jay Rd & 51st St,0,25662,25662
40.051138,1,25663,-105.244588,,,,Vehicles Travelling West,Jay Rd & 47th St,0,25663,25663
40.04729,1,25668,-105.25848,,,,Vehicles Travelling North,3900 Block 28th St,0,25668,25668
40.049742,1,25669,-105.259096,,,,Vehicles Travelling North,28th St & Jay Rd,0,25669,25669
39.985736,1,21103,-105.24081,,,33844,Vehicles Travelling East,Table Mesa Dr & Tantra Dr,0,21103,21103
39.827822,1,16499,-105.053106,,,,Vehicles Travelling North,Sheridan Blvd & W 72nd Ave,0,16499,16499
39.819815,1,16498,-105.053418,,,,Vehicles Travelling South,Sheridan Blvd & W 68th Ave,0,16498,16498
39.67463,1,21106,-104.874536,,,,Vehicles Travelling East,Iliff Ave & S Dayton Way,0,21106,21106
39.794738,1,21109,-104.812311,,,,Vehicles Travelling East,Maxwell Pl & Fairplay St,0,21109,21109
39.809291,1,16494,-105.053423,,,,Vehicles Travelling South,Sheridan Blvd & W 62nd Ave,0,16494,16494
39.820371,1,16497,-105.053111,,,,Vehicles Travelling North,Sheridan Blvd & W 68th Ave,0,16497,16497
39.811838,1,16496,-105.053429,,,,Vehicles Travelling South,Sheridan Blvd & W 64th Ave,0,16496,16496
39.805831,1,16491,-105.053075,,,,Vehicles Travelling North,Sheridan Blvd & W 60th Ave,0,16491,16491
39.809861,1,16493,-105.053103,,,,Vehicles Travelling North,Sheridan Blvd & W 62nd Ave,0,16493,16493
39.805165,1,16492,-105.053198,,,,Vehicles Travelling South,Sheridan Blvd & W 60th Ave,0,16492,16492
39.913772,1,22715,-104.939482,,,,Vehicles Travelling East,120th Ave & Colorado Blvd,0,22715,22715
39.913867,1,22717,-104.928259,,,,Vehicles Travelling East,120th Ave & Fairfax St,0,22717,22717
39.913843,1,22716,-104.932328,,,,Vehicles Travelling East,120th Ave & Birch Dr,0,22716,22716
39.780121,1,34349,-105.015311,,,,Vehicles Travelling East,W 46th Ave & Zuni St,0,34349,34349
39.913902,1,22718,-104.92257,,,,Vehicles Travelling East,120th Ave & Holly St,0,22718,22718
40.006482,1,12432,-105.273076,,,,Vehicles Travelling Northwest,Broadway & Euclid Ave,0,12432,12432
39.782762,1,34348,-105.015757,,,,Vehicles Travelling North,Zuni St & W Elk Pl,0,34348,34348
39.770084,1,26157,-104.786985,,,33740,Vehicles Travelling West,40th Ave & Airport Blvd-Gateway Park Stn Gate D,0,26157,26157
39.770081,1,26156,-104.786684,,,33740,Vehicles Travelling North,40th Ave & Airport Blvd-Gateway Park Stn Gate C,0,26156,26156
39.770079,1,26155,-104.78641,,,33740,Vehicles Travelling West,40th Ave & Airport Blvd-Gateway Park Stn Gate B,0,26155,26155
39.680024,1,26152,-104.93807,,,33708,Vehicles Travelling South,Colorado Station Gate F,0,26152,26152
39.679744,1,26151,-104.937676,,,33708,Vehicles Travelling East,Colorado Station Gate D,0,26151,26151
39.679788,1,26150,-104.938003,,,33708,Vehicles Travelling North,Colorado Station Gate C,0,26150,26150
39.769656,1,26159,-104.786702,,,33740,Vehicles Travelling East,40th Ave & Airport Blvd-Gateway Park Stn Gate F,0,26159,26159
39.769651,1,26158,-104.787109,,,33740,Vehicles Travelling East,40th Ave & Airport Blvd-Gateway Park Stn Gate E,0,26158,26158
39.740462,1,15528,-104.912366,,,,Vehicles Travelling North,Monaco Pkwy & Colfax Ave,0,15528,15528
39.75489,1,25597,-104.890871,,,,Vehicles Travelling South,Central Park Blvd & 26th Ave,0,25597,25597
39.798431,1,34534,-105.080881,,,33833,Vehicles Travelling East,Olde Town Arvada Stn Gate A,0,34534,34534
39.75499,1,25598,-104.890343,,,,Vehicles Travelling North,Central Park Blvd & 26th Ave,0,25598,25598
39.757555,1,25599,-104.89031,,,,Vehicles Travelling North,Central Park Blvd & 29th Ave,0,25599,25599
39.736042,1,19017,-104.809874,,,,Vehicles Travelling North,Chambers Rd & 12th Ave,0,19017,19017
39.857772,1,22903,-105.053267,,,33734,Vehicles Travelling West,US 36 & Sheridan Station Gate D,0,22903,22903
39.556166,1,22906,-104.99645,,,,Vehicles Travelling Southeast,8700 Block Ridgeline Blvd,0,22906,22906
39.553211,1,22907,-104.996647,,,,Vehicles Travelling South,8900 Block Ridgeline Blvd,0,22907,22907
39.727173,1,11616,-105.110251,,,,Vehicles Travelling Southwest,W 6th Ave North Frontage Rd & Kipling St,0,11616,11616
39.7258,1,11617,-105.115262,,,,Vehicles Travelling West,W 6th Ave North Frontage Rd & Miller Ct,0,11617,11617
39.725824,1,11614,-105.113139,,,,Vehicles Travelling West,10200 Block W 6th Ave North Frontage Rd,0,11614,11614
39.725707,1,11615,-105.11294,,,,Vehicles Travelling East,10200 Block W 6th Ave North Frontage Rd,0,11615,11615
39.754781,1,10634,-105.021041,,,,Vehicles Travelling East,W 26th Ave & Clay St,0,10634,10634
39.754866,1,10633,-105.05688,,,,Vehicles Travelling West,W 26th Ave & Chase St,0,10633,10633
39.781903,1,11261,-104.958926,,,,Vehicles Travelling East,47th Ave & York St,0,11261,11261
39.725671,1,11618,-105.115115,,,,Vehicles Travelling East,W 6th Ave North Frontage Rd & Miller Ct,0,11618,11618
39.754759,1,10630,-105.05584,,,,Vehicles Travelling East,W 26th Ave & Benton St,0,10630,10630
39.652953,1,14138,-104.931017,,,,Vehicles Travelling East,Hampden Ave & S Dahlia St,0,14138,14138
39.653145,1,14139,-104.931032,,,,Vehicles Travelling West,Hampden Ave & S Dahlia St,0,14139,14139
39.708316,1,11948,-104.887302,,,,Vehicles Travelling Northwest,8600 Block Alameda Ave,0,11948,11948
39.708112,1,11946,-104.887429,,,,Vehicles Travelling Southeast,8600 Block Alameda Ave,0,11946,11946
39.671243,1,33477,-104.790851,,,,Vehicles Travelling North,S Buckley Rd & Harvard Ave,0,33477,33477
39.65317,1,14132,-104.881952,,,,Vehicles Travelling West,Hampden Ave & S Akron St,0,14132,14132
39.543305,1,33475,-104.942347,,,,Vehicles Travelling Southeast,9500 Block S University Blvd,0,33475,33475
39.65308,1,14134,-104.977914,,,,Vehicles Travelling East,Hampden Ave & S Clarkson St,0,14134,14134
39.652953,1,14135,-104.934814,,,,Vehicles Travelling East,Hampden Ave & S Clermont St,0,14135,14135
39.653119,1,14136,-104.93454,,,,Vehicles Travelling West,Hampden Ave & S Clermont St,0,14136,14136
39.866197,1,33471,-104.965189,,,,Vehicles Travelling West,Eppinger Blvd & Russell Way,0,33471,33471
39.748748,1,17724,-104.989695,,,,Vehicles Travelling East,19th St & Stout St,0,17724,17724
39.74801,1,17722,-104.990867,,,,Vehicles Travelling Northwest,18th St & Stout St,0,17722,17722
39.750075,1,17723,-104.993585,,,,Vehicles Travelling Northwest,18th St & Arapahoe St,0,17723,17723
39.710192,1,33218,-105.079929,,,,Vehicles Travelling South,S Vance St & W Alaska Dr,0,33218,33218
39.78515,1,33219,-104.905177,,,,Vehicles Travelling East,49th Ave & Pontiac St,0,33219,33219
39.707163,1,33212,-105.075449,,,,Vehicles Travelling West,W Virginia Ave & S Saulsbury St,0,33212,33212
39.707003,1,33213,-105.078988,,,,Vehicles Travelling East,W Virginia Ave & S Vance St,0,33213,33213
39.72798,1,33210,-105.032385,,,,Vehicles Travelling East,Knox Ct & 7th Ave,0,33210,33210
39.708964,1,33211,-105.075184,,,,Vehicles Travelling South,S Saulsbury St & W Alaska Dr,0,33211,33211
39.708053,1,33216,-105.07992,,,,Vehicles Travelling South,400 Block S Vance St,0,33216,33216
39.707184,1,33214,-105.080314,,,,Vehicles Travelling West,W Virginia Ave & S Vance St,0,33214,33214
39.798167,1,34972,-105.075629,,,,Vehicles Travelling East,W 56th Ave & Wadsworth Bypass,0,34972,34972
39.798337,1,34973,-105.070045,,,,Vehicles Travelling West,W 56th Ave & Newland Way,0,34973,34973
39.7472,1,34970,-105.004918,,,,Vehicles Travelling North,11th St & Auraria Pkwy,0,34970,34970
39.798302,1,34971,-105.075571,,,,Vehicles Travelling West,W 56th Ave & Wadsworth Bypass,0,34971,34971
39.780564,1,34976,-104.883015,,,,Vehicles Travelling South,Central Park Blvd & 46th Pl,0,34976,34976
39.784957,1,34977,-104.883188,,,,Vehicles Travelling South,Central Park Blvd & Northfield Blvd,0,34977,34977
39.79822,1,34974,-105.069845,,,,Vehicles Travelling East,W 56th Ave & Newland Way,0,34974,34974
39.781356,1,34975,-104.882635,,,,Vehicles Travelling North,Central Park Blvd & 46th Pl,0,34975,34975
40.151804,1,34978,-105.163934,,,,Vehicles Travelling North,Grandview Meadows Dr & Nelson Rd,0,34978,34978
40.141262,1,34979,-105.098048,,,,Vehicles Travelling North,S Collyer St & Quebec St,0,34979,34979
39.899515,1,10091,-105.027084,,,,Vehicles Travelling East,W 112th Ave & Federal Blvd,0,10091,10091
39.899746,1,10090,-105.025765,,,,Vehicles Travelling West,W 112th Ave & Federal Blvd,0,10090,10090
40.017049,1,10097,-105.276789,,,33700,Vehicles Travelling Northwest,Downtown Boulder Station Gate B,0,10097,10097
39.899835,1,10096,-105.046329,,,,Vehicles Travelling West,W 112th Ave & Vrain St,0,10096,10096
39.899599,1,10095,-105.045178,,,,Vehicles Travelling East,W 112th Ave & Vrain St,0,10095,10095
39.899623,1,10094,-105.051659,,,,Vehicles Travelling East,W 112th Ave & Sheridan Blvd,0,10094,10094
39.739595,1,13187,-104.974203,,,,Vehicles Travelling South,Corona St & Colfax Ave,0,13187,13187
39.903647,1,18931,-104.940347,,,,Vehicles Travelling South,Colorado Blvd & 115th Ave,0,18931,18931
39.558883,1,20659,-104.904904,,,,Vehicles Travelling Northeast,S Quebec St & Corp Center Pkwy,0,20659,20659
39.740252,1,12949,-104.90854,,,,Vehicles Travelling West,Colfax Ave & Oneida St,0,12949,12949
39.740043,1,12948,-104.907842,,,,Vehicles Travelling East,Colfax Ave & Oneida St,0,12948,12948
39.738855,1,12943,-105.148445,,,,Vehicles Travelling East,W Colfax Ave & Meadow Sweet Rd,0,12943,12943
39.739071,1,12942,-105.148731,,,,Vehicles Travelling West,W Colfax Ave & Normandy Rd,0,12942,12942
39.740061,1,12941,-104.795824,,,,Vehicles Travelling East,Colfax Ave & Norfolk St,0,12941,12941
39.740331,1,12940,-104.796513,,,,Vehicles Travelling West,Colfax Ave & Norfolk St,0,12940,12940
39.74007,1,12944,-105.118426,,,,Vehicles Travelling East,W Colfax Ave & Oak St,0,12944,12944
39.722462,1,18630,-104.828146,,,,Vehicles Travelling North,Potomac St & Parkview Dr,0,18630,18630
39.795858,1,19276,-104.933058,,,,Vehicles Travelling Southeast,Dahlia St & 56th Ave,0,19276,19276
39.665594,1,15915,-104.847426,,,,Vehicles Travelling South,S Peoria St & Amherst Way,0,15915,15915
39.696616,1,15446,-104.949365,,,,Vehicles Travelling West,Mississippi Ave & S Steele St,0,15446,15446
39.716345,1,15917,-104.847157,,,,Vehicles Travelling North,S Peoria St & Archer Pl,0,15917,15917
40.028618,1,12492,-105.282028,,,,Vehicles Travelling North,Broadway & Cedar Ave,0,12492,12492
39.696866,1,15443,-105.053883,,,,Vehicles Travelling West,W Mississippi Ave & S Sheridan Blvd,0,15443,15443
39.621519,1,12494,-104.98818,,,,Vehicles Travelling South,S Broadway & W Centennial Ave,0,12494,12494
39.696474,1,15441,-104.818677,,,,Vehicles Travelling East,Mississippi Ave & S Sable Blvd,0,15441,15441
39.696709,1,15440,-104.882798,,,,Vehicles Travelling West,Mississippi Ave & S Alton St,0,15440,15440
39.627898,1,12498,-104.9878,,,,Vehicles Travelling North,S Broadway & Chenango Ave,0,12498,12498
39.997013,1,12438,-105.261311,,,33789,Vehicles Travelling Northwest,27th Way & Broadway PnR,0,12438,12438
39.715514,1,15918,-104.847334,,,,Vehicles Travelling South,S Peoria St & Archer Pl,0,15918,15918
39.696474,1,15448,-104.895721,,,,Vehicles Travelling East,Mississippi Ave & S Tamarac St,0,15448,15448
39.711044,1,12069,-104.82772,,,,Vehicles Travelling East,Alameda Ave & S Potomac St,0,12069,12069
39.795169,1,34798,-104.75206,,,,Vehicles Travelling South,Ireland St & Maxwell Pl,0,34798,34798
39.795011,1,34799,-104.751606,,,,Vehicles Travelling West,Maxwell Pl & Ireland St,0,34799,34799
39.796633,1,34796,-104.752522,,,,Vehicles Travelling South,Ireland St & 55th Ave,0,34796,34796
39.796721,1,34797,-104.752348,,,,Vehicles Travelling North,Ireland St & 55th Ave,0,34797,34797
39.7977,1,34794,-104.753221,,,,Vehicles Travelling North,Ireland St & Randolph Pl,0,34794,34794
39.805719,1,34793,-104.91343,,,,Vehicles Travelling West,60th Ave & Monaco St,0,34793,34793
39.752432,1,24412,-105.218461,,,,Vehicles Travelling North,Washington Ave & 16th St,0,24412,24412
39.754272,1,24413,-105.220267,,,,Vehicles Travelling North,Washington Ave & 13th St,0,24413,24413
39.751575,1,24415,-105.216265,,,,Vehicles Travelling South,Jackson St & 17th St,0,24415,24415
39.711287,1,12066,-104.847568,,,,Vehicles Travelling West,Alameda Ave & S Peoria St,0,12066,12066
39.772946,1,25696,-104.801354,,,,Vehicles Travelling West,40th Ave & Kittridge St,0,25696,25696
39.721907,1,13720,-105.025313,,,,Vehicles Travelling South,Federal Blvd & W 3rd Ave,0,13720,13720
39.773193,1,13721,-105.025144,,,,Vehicles Travelling North,Federal Blvd & W 41st Ave,0,13721,13721
39.773423,1,13722,-105.025336,,,,Vehicles Travelling South,Federal Blvd & W 41st Ave,0,13722,13722
39.776918,1,13723,-105.025086,,,,Vehicles Travelling North,Federal Blvd & W 44th Ave,0,13723,13723
39.77628,1,13724,-105.025319,,,,Vehicles Travelling South,Federal Blvd & W 44th Ave,0,13724,13724
39.780596,1,13725,-105.025087,,,,Vehicles Travelling North,Federal Blvd & W 46th Ave,0,13725,13725
39.779961,1,13726,-105.025304,,,,Vehicles Travelling South,Federal Blvd & W 46th Ave,0,13726,13726
39.782393,1,13727,-105.025094,,,,Vehicles Travelling North,Federal Blvd & W 47th Ave,0,13727,13727
39.782872,1,13728,-105.025287,,,,Vehicles Travelling South,Federal Blvd & W 47th Ave,0,13728,13728
39.722287,1,13729,-105.025028,,,,Vehicles Travelling North,Federal Blvd & W 4th Ave,0,13729,13729
39.608464,1,26362,-104.791686,,,,Vehicles Travelling South,S Buckley Rd & Lake Ave,0,26362,26362
39.604528,1,26363,-104.787289,,,,Vehicles Travelling South,S Buckley Rd & Maplewood Dr,0,26363,26363
39.601444,1,26364,-104.787808,,,,Vehicles Travelling Southwest,S Buckley Rd & Caley Cir,0,26364,26364
39.598364,1,26365,-104.78771,,,,Vehicles Travelling South,S Buckley Rd & Peakview Ave,0,26365,26365
39.598979,1,26366,-104.787622,,,,Vehicles Travelling North,S Buckley Rd & Peakview Ave,0,26366,26366
39.6027,1,26367,-104.786961,,,,Vehicles Travelling North,S Buckley Rd & Caley Cir,0,26367,26367
39.791016,1,11379,-105.060532,,,,Vehicles Travelling East,W 52nd Ave & Gray St,0,11379,11379
39.79112,1,11378,-105.058626,,,,Vehicles Travelling West,W 52nd Ave & Eaton St,0,11378,11378
39.791011,1,11371,-105.056806,,,,Vehicles Travelling East,W 52nd Ave & Clear Creek Dr,0,11371,11371
39.791102,1,11372,-105.055979,,,,Vehicles Travelling West,W 52nd Ave & Clear Creek Dr,0,11372,11372
39.847139,1,19418,-105.110223,,,,Vehicles Travelling South,Kipling St & W 82nd Ave,0,19418,19418
39.844924,1,19419,-105.110262,,,,Vehicles Travelling South,Kipling St & W 81st Ave,0,19419,19419
39.71821,1,15894,-104.847342,,,,Vehicles Travelling South,Peoria St & 1st Ave,0,15894,15894
39.706618,1,19146,-104.791522,,,,Vehicles Travelling West,Alameda Ave & S Airport Blvd,0,19146,19146
39.580219,1,19144,-104.988574,,,,Vehicles Travelling South,S Broadway & W Dry Creek Rd,0,19144,19144
39.856288,1,19414,-105.103347,,,,Vehicles Travelling East,W 88th Ave & Independence St,0,19414,19414
39.580306,1,19143,-104.988222,,,,Vehicles Travelling North,S Broadway & Dry Creek Rd,0,19143,19143
39.856527,1,19416,-105.104176,,,,Vehicles Travelling West,W 88th Ave & Independence St,0,19416,19416
39.85028,1,19417,-105.110226,,,,Vehicles Travelling South,Kipling St & Independence Way,0,19417,19417
39.68613,1,23879,-104.790853,,,,Vehicles Travelling North,S Buckley Rd & Mexico Ave,0,23879,23879
39.77665,1,11155,-105.031723,,,,Vehicles Travelling East,W 44th Ave & Knox Ct,0,11155,11155
39.778209,1,11154,-105.1105,,,,Vehicles Travelling West,W 44th Ave & Kipling St,0,11154,11154
39.852789,1,14437,-104.996738,,,,Vehicles Travelling South,Huron St & Milky Way,0,14437,14437
39.579865,1,25439,-105.025202,,,33716,Vehicles Travelling South,Littleton / Mineral Ave Station,0,25439,C
39.611761,1,25438,-105.015065,,,33715,Vehicles Travelling South,Littleton / Downtown Station,0,25438,C
39.776767,1,11156,-105.031332,,,,Vehicles Travelling West,W 44th Ave & Knox Ct,0,11156,11156
39.741316,1,25431,-105.010685,,,34112,Vehicles Travelling Southeast,Auraria West Station,0,25431,A
39.755422,1,25430,-105.00297,,,33727,Vehicles Travelling North,Union Station Track 11,0,25430,A
40.00316,1,25121,-105.253216,,,,Vehicles Travelling South,30th St & Aurora Ave,0,25121,25121
39.743342,1,25432,-105.012761,,,34111,Vehicles Travelling Southwest,Empower Field at Mile High Station,0,25432,A
39.677331,1,25435,-104.992946,,,33713,Vehicles Travelling South,Evans Station,0,25435,B
39.755125,1,25434,-105.003351,,,33727,Vehicles Travelling South,Union Station Track 12,0,25434,A
39.642554,1,25437,-105.004967,,,33726,Vehicles Travelling South,Oxford - City of Sheridan Station,0,25437,B
39.655291,1,25436,-105.000065,,,33712,Vehicles Travelling South,Englewood Station,0,25436,B
39.778068,1,11153,-105.108911,,,,Vehicles Travelling East,W 44th Ave & Kipling St,0,11153,11153
39.887731,1,14439,-104.996788,,,,Vehicles Travelling South,Huron St & Naiad Dr,0,14439,14439
39.745923,1,24510,-104.772342,,,,Vehicles Travelling North,Tower Rd & 19th Ave,0,24510,24510
39.687315,1,20472,-104.935919,,,,Vehicles Travelling North,S Birch St & Iowa Ave,0,20472,20472
39.797005,1,34952,-105.081998,,,,Vehicles Travelling West,W 55th Ave & Olde Wadsworth Blvd,0,34952,34952
39.623507,1,16808,-104.959995,,,,Vehicles Travelling South,S University Blvd & Belleview Ave,0,16808,16808
39.710718,1,16802,-104.959393,,,,Vehicles Travelling South,S University Blvd & Alameda Ave,0,16802,16802
39.596082,1,16803,-104.959193,,,,Vehicles Travelling North,S University Blvd & Arapahoe Rd,0,16803,16803
39.711701,1,16801,-104.959071,,,,Vehicles Travelling North,S University Blvd & Alameda Ave,0,16801,16801
39.663985,1,16806,-104.959536,,,,Vehicles Travelling South,S University Blvd & Bates Ave,0,16806,16806
39.624936,1,16807,-104.959667,,,,Vehicles Travelling North,S University Blvd & Belleview Ave,0,16807,16807
39.594105,1,16804,-104.960322,,,,Vehicles Travelling South,S University Blvd & Arapahoe Rd,0,16804,16804
39.663674,1,16805,-104.959356,,,,Vehicles Travelling North,S University Blvd & Bates Ave,0,16805,16805
39.913958,1,10154,-104.984694,,,,Vehicles Travelling East,120th Ave & Grant St,0,10154,10154
39.914219,1,10155,-104.985746,,,,Vehicles Travelling West,120th Ave & Grant St,0,10155,10155
39.914235,1,10158,-104.979087,,,,Vehicles Travelling West,120th Ave & Washington St,0,10158,10158
39.735237,1,10159,-104.986919,,,,Vehicles Travelling East,12th Ave & Broadway,0,10159,10159
40.14986,1,24833,-105.133004,,,,Vehicles Travelling Southwest,Bent Way & Dry Creek Dr,0,24833,24833
40.014798,1,21667,-105.104893,,,,Vehicles Travelling West,Arapahoe Rd & Stonehenge Dr,0,21667,21667
39.671008,1,21738,-104.847094,,,,Vehicles Travelling North,S Peoria St & Harvard Ave,0,21738,21738
39.763698,1,21739,-104.825603,,,,Vehicles Travelling Northwest,Smith Rd & Smith Dr,0,21739,21739
39.826843,1,33049,-104.905269,,,,Vehicles Travelling South,Poplar St & 72nd Ave,0,33049,33049
39.826955,1,33048,-104.905099,,,,Vehicles Travelling North,Poplar St & 72nd Ave,0,33048,33048
39.776681,1,21732,-105.063848,,,,Vehicles Travelling West,W 44th Ave & Harlan St,0,21732,21732
39.825163,1,33046,-104.905142,,,,Vehicles Travelling North,Poplar St & Poplar Ct,0,33046,33046
39.823775,1,33045,-104.906048,,,,Vehicles Travelling East,70th Ave & Pontiac St,0,33045,33045
39.761645,1,21731,-104.941488,,,,Vehicles Travelling East,MLK Blvd & Colorado Blvd,0,21731,21731
39.759245,1,21737,-104.846116,,,,Vehicles Travelling West,30th Ave & Quari St,0,21737,21737
39.914134,1,21735,-104.964094,,,,Vehicles Travelling West,120th Ave & Race St,0,21735,21735
39.690498,1,23880,-104.790833,,,,Vehicles Travelling North,S Buckley Rd & Arkansas Pl,0,23880,23880
40.17326,1,23333,-105.083159,,,,Vehicles Travelling South,Alpine St & Elliott St,0,23333,23333
40.173254,1,23334,-105.083016,,,,Vehicles Travelling North,Alpine St & Elliott St,0,23334,23334
39.708739,1,11964,-104.810481,,,,Vehicles Travelling West,Alameda Ave & S Chambers Rd,0,11964,11964
39.655993,1,13265,-105.059327,,,,Vehicles Travelling West,W Dartmouth Ave & S Golden Way,0,13265,13265
39.66044,1,13264,-105.023814,,,,Vehicles Travelling East,W Dartmouth Ave & S Federal Blvd,0,13264,13264
39.785604,1,33451,-104.737672,,,,Vehicles Travelling South,Orleans St & Stoll St,0,33451,33451
39.681682,1,14272,-104.866065,,,,Vehicles Travelling South,S Havana St & Jewell Ave,0,14272,14272
39.682343,1,14271,-104.865752,,,,Vehicles Travelling North,S Havana St & Jewell Ave,0,14271,14271
39.674187,1,14270,-104.866119,,,,Vehicles Travelling South,S Havana St & Iliff Ave,0,14270,14270
39.685141,1,14277,-104.866072,,,,Vehicles Travelling South,S Havana St & Mexico Ave,0,14277,14277
39.686222,1,14276,-104.865769,,,,Vehicles Travelling North,S Havana St & Mexico Ave,0,14276,14276
39.699857,1,14275,-104.866121,,,,Vehicles Travelling South,S Havana St & Kentucky Ave,0,14275,14275
39.700549,1,14274,-104.865815,,,,Vehicles Travelling North,S Havana St & Kentucky Ave,0,14274,14274
39.696128,1,14279,-104.866167,,,,Vehicles Travelling South,S Havana St & Mississippi Ave,0,14279,14279
39.697184,1,14278,-104.86581,,,,Vehicles Travelling North,S Havana St & Mississippi Ave,0,14278,14278
40.020488,1,20067,-105.269753,,,,Vehicles Travelling Northwest,20th St & Pearl St,0,20067,20067
39.594874,1,20060,-104.875831,,,,Vehicles Travelling East,Arapahoe Rd & S Dayton St,0,20060,20060
39.785513,1,34899,-104.817363,,,,Vehicles Travelling East,Gateway Ave & Eagle St,0,34899,34899
39.785619,1,34898,-104.816489,,,,Vehicles Travelling West,Gateway Ave & Eagle Ct,0,34898,34898
39.771596,1,34890,-104.922224,,,,Vehicles Travelling North,Holly St & 39th Ave,0,34890,34890
39.640204,1,34892,-104.828677,,,,Vehicles Travelling North,4100 Block S Parker Road,0,34892,34892
39.653141,1,34895,-104.768409,,,,Vehicles Travelling West,Hampden Ave & S Biscay St,0,34895,34895
39.652893,1,34894,-104.767421,,,,Vehicles Travelling East,Hampden Ave & S Biscay St,0,34894,34894
39.762005,1,34896,-104.80945,,,,Vehicles Travelling West,32nd Ave & Chambers Rd,0,34896,34896
39.747361,1,15600,-104.898351,,,,Vehicles Travelling East,Montview Blvd & Syracuse St,0,15600,15600
39.747366,1,15603,-104.895973,,,,Vehicles Travelling East,Montview Blvd & Trenton St,0,15603,15603
39.747537,1,15602,-104.896171,,,,Vehicles Travelling West,Montview Blvd & Trenton St,0,15602,15602
39.740073,1,12924,-104.800122,,,,Vehicles Travelling East,Colfax Ave & Laredo St,0,12924,12924
39.740417,1,12929,-105.036136,,,,Vehicles Travelling West,W Colfax Ave & Meade St,0,12929,12929
39.740259,1,12928,-105.035537,,,,Vehicles Travelling East,W Colfax Ave & Meade St,0,12928,12928
39.711333,1,14982,-104.986249,,,33707,Vehicles Travelling North,S Lincoln St & Alameda Ave,0,14982,14982
40.046189,1,12578,-105.282004,,,,Vehicles Travelling North,Broadway & Poplar Ave,0,12578,12578
39.693004,1,15058,-104.969158,,,,Vehicles Travelling West,Louisiana Ave & S Franklin St,0,15058,15058
39.692884,1,15059,-104.96774,,,,Vehicles Travelling East,1600 Block Louisiana Ave,0,15059,15059
39.692919,1,15054,-104.973113,,,,Vehicles Travelling East,Louisiana Ave & S Downing St,0,15054,15054
39.693059,1,15055,-104.972797,,,,Vehicles Travelling West,Louisiana Ave & S Downing St,0,15055,15055
39.692899,1,15056,-104.977777,,,33725,Vehicles Travelling East,Louisiana / Pearl Station Gate A,0,15056,15056
39.642671,1,12572,-104.987625,,,,Vehicles Travelling North,S Broadway & Oxford Ave,0,12572,12572
39.822011,1,25959,-104.914602,,,,Vehicles Travelling West,69th Ave & Locust St,0,25959,25959
39.76202,1,15253,-104.950467,,,,Vehicles Travelling West,MLK Blvd & Steele St,0,15253,15253
39.649566,1,25952,-105.040933,,,,Vehicles Travelling East,3800 Block W Kenyon Ave,0,25952,25952
39.649729,1,25951,-105.041544,,,,Vehicles Travelling West,3800 Block W Kenyon Ave,0,25951,25951
39.899693,1,23465,-105.054795,,,,Vehicles Travelling East,W 112th Ave & Benton St,0,23465,23465
39.899875,1,23466,-105.049907,,,,Vehicles Travelling West,W 112th Ave & Wolff St,0,23466,23466
39.899624,1,23467,-105.048308,,,,Vehicles Travelling East,W 112th Ave & Wolff St,0,23467,23467
40.046095,1,12577,-105.282165,,,,Vehicles Travelling South,Broadway & Poplar Ave,0,12577,12577
39.740264,1,35321,-104.950403,,,,Vehicles Travelling West,Colfax Ave & Steele St,0,35321,35321
39.665636,1,19609,-104.810125,,,,Vehicles Travelling South,S Chambers Rd & Yale Ave,0,19609,19609
39.765746,1,16128,-104.90243,,,,Vehicles Travelling North,Quebec St & 35th Ave,0,16128,16128
39.757774,1,16125,-104.903534,,,,Vehicles Travelling South,Quebec St & 29th Ave,0,16125,16125
39.754471,1,16124,-104.903512,,,,Vehicles Travelling South,Quebec St & 26th Ave,0,16124,16124
39.787482,1,16655,-104.949984,,,,Vehicles Travelling South,Steele St & 50th Ave,0,16655,16655
